Id;lemme;anagramme;nb_lettres;nb_lettres2;syn_1;syn_2;syn_3;syn_4;syn_5;def_1;def_2;def_3
577;effort;retffo;_ _ _ _ _ _;6;poussée;résistance;travail;application;huile de coude;Action de s’efforcer.;(En particulier) Action énergique d’une force physique ou intellectuelle.;(Par extension) Résultat produit par cet effort.
578;arrivée;érrviae;_ _ _ _ _ _ _;7;apparition;avènement;venue;entrée;immigration;Action d’arriver.;Moment où une personne ou une chose arrive.;Endroit où une personne ou une chose arrive suite à un déplacement, par opposition au départ.
579;lycée;léecy;_ _ _ _ _;5;collège;école;pension;institution;établissement scolaire;(France) Établissement public ou privé d’enseignement du second cycle du second degré en France.;;
580;pomme;pmome;_ _ _ _ _;5;pommeau;poire;pommette;frimousse;boule;Fruit comestible du pommier à la chair croquante et à la peau colorée et variée suivant les variétés. — Note :  C’est un faux-fruit au sens botanique.;Tout objet en forme de pomme.;Fruit de plusieurs végétaux.
581;repos;espro;_ _ _ _ _;5;pause;trêve;relâche;vacances;détente;Privation, cessation de mouvement, d’activité ou d’effort.;Cessation de travail, d’exercice, pour faire disparaître la fatigue.;(Militaire) (Par ellipse) Ordre donné pour suspendre l’exercice et permettre aux soldats de se délasser.
583;gare;erag;_ _ _ _;4;aérogare;station;halte;embarcadère;arrêt;(Vieilli) (Marine) Tronçon de voie fluviale aménagée pour faciliter la circulation et la protection des navires.;(Chemin de fer) Bâtiment ou ensemble de bâtiments établis aux stations des lignes de chemin de fer.;(Familier) S’emploie lorsqu’on avertit de se ranger, de se détourner pour laisser passer quelqu’un ou quelque chose.
585;oeuvre;euerov;_ _ _ _ _ _;6;ouvrage;tâche;besogne;travail;entreprise;→ voir œuvre.;(Arts) Œuvre d’art.;
587;blessure;ssueberl;_ _ _ _ _ _ _ _;8;contusion;coup;plaie;beigne;morsure;Plaie ou fracture produite par un coup ou un choc. — Note :  On le dit plus communément des coups qui entament la chair.;(Figuré) Atteinte à l’honneur, à la réputation, à l’amour-propre.;(Figuré) Peines morales que font éprouver certaines passions violentes.
588;queue;eequu;_ _ _ _ _;5;verge;dénouement;pénis;bite;coda;(Anatomie) Appendice postérieur, plus ou moins développé, qui termine la colonne vertébrale d’un très grand nombre de vertébrés.;(Cuisine) Plat, mets avec cet organe.;(Anatomie) Grandes plumes qui sortent du croupion des oiseaux et qui leur servent pour se diriger dans l’air.
589;théâtre;trhtéeâ;_ _ _ _ _ _ _;7;scène;bunraku;café-théâtre;kabuki;mimesis;(Vieilli) Édifice destiné à la représentation.;Lieu où l’on représente des ouvrages dramatiques, où l’on donne des spectacles.;Scène, partie élevée où les acteurs, vus de tous les points de la salle, exécutent les représentations dramatiques.
590;leçon;çlneo;_ _ _ _ _;5;enseignement;exhortation;recommandation;instruction;conseil;(Éducation) Petite portion d’une discipline enseignée à un groupe de personnes ou à une seule personne.;(Éducation) Ce que le maître donne à l’écolier à apprendre et que celui-ci doit répéter, généralement par cœur.;(Par extension) Instructions ou conseils donnés à une personne relativement à sa conduite dans la vie ou dans quelque affaire.
591;violence;eoienvcl;_ _ _ _ _ _ _ _;8;véhémence;emportement;fureur;brutalité;frénésie;Impétuosité, force non contenue.;(Absolument) Force dont on use contre le droit commun, contre les lois, contre la liberté publique.;(En particulier) (Politique) Force que l’on use dans la contestation sociale ou dans la répression des conflits sociaux.
592;ministre;nsmteiri;_ _ _ _ _ _ _ _;8;officier;pasteur;agent-e diplomatique;ambassadeur;commissaire;(Vieilli) Personne chargée de remplir une fonction pour le compte d’autrui.;(En particulier) (Religion) Membre du clergé, pasteur luthérien.;(En particulier) Agent diplomatique représentant le gouvernement auprès des gouvernements étrangers qui comportent non une ambassade, mais une légation.
593;titre;etrti;_ _ _ _ _;5;diplôme;billet;certificat;acte;brevet;Élément qui est mis en valeur par rapport au contenu qui le suit et qui le résume parfois.;(Par métonymie) Le contenu lui-même.;Désignation honorifique d’un nom indiquant un rang ou une dignité.
594;alcool;ocallo;_ _ _ _ _ _;6;eau-de-vie;pousse-café;liqueur;brandevin;boisson;(Pharmacie ancienne) Poudre très fine.;Liquide incolore, très fluide, d’une saveur brûlante, qui s’obtient en distillant le vin, le cidre et toutes les liqueurs fermentées provenant de matières sucrées ou féculentes. Éthanol.;(Par extension) Boisson alcoolisée comme le vin, la bière ou les spiritueux.
595;poulet;uoplte;_ _ _ _ _ _;6;poulaille;poule;poulaga;poulot;bafouille;Petit du coq et de la poule, plus âgé que le poussin, avant d’être adulte.;(Cuisine) Viande de jeune poule ou jeune coq destiné à l’alimentation humaine.;(Familier) Terme d’affection, que l’on adresse généralement aux enfants.
596;malade;aladme;_ _ _ _ _ _;6;souffrant;maladif;piqué;cacochyme;infirme;Dont la santé est altérée.;(Par extension) Se dit aussi des choses.;(Familier) Fou, dérangé.
597;péché;chpéé;_ _ _ _ _;5;faute;crime;attentat;vice;tache;(Religion) Transgression volontaire de la loi divine ou religieuse.;(Langue ecclésiastique) État de celui qui pèche.;Participe passé masculin singulier de pécher.
598;invité;nvitié;_ _ _ _ _ _;6;convié;convive;hôte;porté;;Personne invitée.;Participe passé masculin singulier de inviter.;
599;porc;cpor;_ _ _ _;4;cochon;pécari;goret;verrat;porcelet;(Zoologie) Mammifère omnivore très répandu dans le monde, au museau terminé par un groin. Animal domestique qu’on engraisse pour le manger et qui a entre la chair et la peau une graisse qu’on appelle lard. La femelle est la truie. Au sens strict, le porc est un verrat castré.;Viande du porc.;(Vulgaire) (Injurieux) Homme malpropre.
600;front;rtfno;_ _ _ _ _;5;devant;face;toupet;façade;avant;(Anatomie) Partie du visage qui est comprise entre la racine des cheveux et les sourcils.;(Par extension) Tout le visage.;Devant de la tête de quelques animaux.
601;artiste;seiatrt;_ _ _ _ _ _ _;7;acteur;chanteur;interprète;vedette;comédien;(Art) Personne qui crée de l’art, comme profession ou comme passe-temps.;(Par extension) Quelqu'un qui est habile dans une certaine discipline.;(Péjoratif) Par antiphrase ou ironie, quelqu'un considéré comme oisif, marginal ou asocial, voire de fou.
602;geste;estge;_ _ _ _ _;5;mime;gesticulation;attitude;épopée;mimique;Action et mouvement du corps et particulièrement des bras et des mains, action et mouvement employés à signifier quelque chose.;(Danse) Mouvements de la tête, du torse, et surtout des bras, comme les pas sont les mouvements des pieds.;Simple mouvement du bras, ou du corps, de la tête.
606;marque;rqmuea;_ _ _ _ _ _;6;signe;empreinte;cachet;trace;griffe;Signe mis sur un objet pour le reconnaître, pour le distinguer d’un autre.;(En particulier) (Par ellipse) Marque commerciale (chiffre, caractère, logotype, slogan) appliquée sur les produits, soit pour désigner le lieu d'origine, soit le fabricant qui les a faites.;(Par extension) Entreprise détentrice d’une telle marque commerciale.
607;nombre;omernb;_ _ _ _ _ _;6;chiffre;total;cadence;quorum;fréquence;(Mathématiques) Objet de base des mathématiques, que l’on peut rapporter aux notions de pluralité, d’ensemble, de correspondance, mais qui n’est pas susceptible d’être strictement défini.;(Grammaire) Se dit des noms, des articles, des adjectifs, des pronoms et des verbes, selon qu’ils s’appliquent à un seul être, à une seule chose ou à plusieurs.;Quantité indéterminée.
608;vitesse;sevtise;_ _ _ _ _ _ _;7;rapidité;célérité;promptitude;hâte;prestesse;Allure, rapidité lors d’un mouvement.;(Mécanique) Dérivée de la position par rapport au temps.;(Physique) (Ou métaphorique) Rapport entre une distance parcourue et une unité de temps.
609;chaise;ceahis;_ _ _ _ _ _;6;chauffeuse;caquetoire;dormeuse;filanzane;palanquin;(Mobilier) Siège avec dossier, sans accoudoirs.;(Spécialement) (Par ellipse) (Vieilli) Chaise percée.;(Par extension) (Vieilli) Stalle, fauteuil, etc.
610;manteau;naaeutm;_ _ _ _ _ _ _;7;masque;vêtement;cape;houppelande;imperméable;(Habillement) Vêtement de dessus qui prend depuis les épaules jusqu’au-dessous des genoux et sert à se garantir de la pluie et du froid.;(En particulier) Vêtement de femme à manches qui se porte sur une robe.;Partie de la cheminée qui fait saillie dans la chambre, au-dessus de l’âtre, au-dessus du foyer.
611;saint;siant;_ _ _ _ _;5;vénérable;bienheureux;élu;sacré;marabout;Pur, souverainement parfait et bienheureux.;Inspiré par l’amour de Dieu, par la piété.;Appartenant à la religion, se rapportant à Dieu, dédié, consacré à Dieu, ou servant à quelque usage sacré.
613;signal;ngsial;_ _ _ _ _ _;6;présage;signalisation;signalement;symptôme;prodrome;Signe servant d’avertissement.;(Figuré) Ce qui annonce et provoque une chose.;(Figuré) Information.
614;succès;sèccsu;_ _ _ _ _ _;6;triomphe;victoire;réussite;bonheur;chance;Ce qui arrive à quelqu’un de conforme au but qu’il se proposait dans une affaire, dans une entreprise, dans un travail.;(Absolument) Réussite de ce que l'on espérait et la gloire qui s'ensuit.;Fort engouement d’un public ou de consommateurs pour quelque chose.
615;nana;aann;_ _ _ _;4;nénette;pépée;souris;fille;femme!;(France) (Familier) Femme (parfois péjoratif).;Venu.;Nain(e).
616;enfoiré;eiérofn;_ _ _ _ _ _ _;7;enculé;ballot;bête;;;(Vulgaire) (Injurieux) Personne déloyale, de peu de moralité, irrespectueuse.;(Populaire) Pote, copain.;(Vieilli) Maladroit.
618;français;iarnafçs;_ _ _ _ _ _ _ _;8;gouère!;franchouillard!;hexagonal;tricolore;gaulois!;(Linguistique) Langue parlée entre autres en France, en Suisse, en Belgique, au Canada (Québec, Nouveau-Brunswick, Ontario) et dans plusieurs pays d’Afrique (Burkina Faso, Cameroun, Côte d’Ivoire, Mali, Sénégal, etc.).;(Par extension) (Éducation) Éducation à cette langue, dispensée à des élèves.;Relatif à la France, ou à ses habitants, ou à sa culture.
619;fruit;utfir;_ _ _ _ _;5;produit;résultat;revenu;conséquence;bénéfice;(Botanique) Partie d’une plante produite après la floraison et contenant une ou plusieurs graines.;(En particulier) (Cuisine) Produit végétal sucré utilisé essentiellement comme dessert ou utilisé en cuisine pour préparer des desserts ou des préparations alimentaires sucrées (par opposition aux légumes).;(Par extension) (Désuet) Dessert, tout ce qu’on sert au dernier service de table, après les viandes et entremets (dans ce sens,le mot n’a pas de pluriel).
620;retraite;itraetre;_ _ _ _ _ _ _ _;8;tanière;repaire;cache;refuge;gîte;Action de se retirer.;(En particulier) (Militaire) Marche que fait une armée pour s’éloigner de l’ennemi après un combat désavantageux, ou pour abandonner un territoire où elle ne peut plus se maintenir.;(Militaire) Obligation où sont les soldats de se retirer à une certaine heure et le signal qu’on leur donne en conséquence.
621;page;epga;_ _ _ _;4;pageot;varlet;écuyer;valet;chevalier;Face d’une feuille de papier, de parchemin, de vélin, servant à l’écriture ou à l’impression.;(Par métonymie) (Imprimerie) Impression contenue dans la page même.;Écriture.
622;oeuf;eofu;_ _ _ _;4;embryon;ovocyte;ovotide;foetus;lente;Voir œuf.;;
623;coffre;ofrcfe;_ _ _ _ _ _;6;caisse;bahut;buffet;coffre-fort;culot;Meuble en forme de caisse, en bois ou en métal, propre à enfermer diverses choses.;(Vieilli) (Figuré) Trésor royal ou trésor public.;(Par extension) Partie avant ou arrière d’une voiture où l’on range les bagages et autres objets.
624;neige;ineeg;_ _ _ _ _;5;névé;hydrométéore;blanche;flocon;poudreuse;(Météorologie) Forme de pluie cristalline se produisant lorsque la température descend en dessous de 0 °C, les gouttes d’eau s’étant transformées en flocons blancs et légers.;(Par extension) Climat neigeux.;(Par analogie)
625;star;srat;_ _ _ _;4;vedette;étoile;idole;astre;acteur;(Anglicisme) Grande vedette, en particulier dans le monde du spectacle.;Variante de estar.;Raide, rigide.
626;poil;iplo;_ _ _ _;4;toison;moustache;duvet;chevelure;barbe;(Zoologie) Filet délié qui croît sur la peau de la plupart des mammifères et à certains endroits du corps humain.;(Collectivement) Tous les poils qui sont sur le corps d’un animal.;"La chevelure ; mais, dans cette acception, on ne l’emploie guère qu’en parlant des cheveux dont la couleur passe pour désagréable, ou est altérée par l’âge."
627;bêtise;tesêbi;_ _ _ _ _ _;6;sottise;niaiserie;ânerie;fadaise;imbécillité;Défaut d’intelligence, de jugement, de bon sens, ou des notions les plus communes.;(Familier) Action, propos bête.;Première personne du singulier de l’indicatif présent de bêtiser.
628;lapin;pnila;_ _ _ _ _;5;bouquin;gibier;biquet;bouquet;gaillard;(Zoologie) Petit mammifère lagomorphe caractérisé par de longues oreilles (Oryctolagus cuniculus).;"(En particulier) Individu mâle de cette espèce ; la femelle est la lapine et son petit le lapereau.";(Par métonymie) (Cuisine) Viande de lapin.
629;salon;solan;_ _ _ _ _;5;fumoir;boudoir;ruelle;cabinet;musée;Pièce, dans un appartement, dans une maison, qui est ordinairement plus grande et plus ornée que les autres, et qui sert à recevoir les visites.;(Figuré) (Surtout au pluriel) La bonne compagnie, les gens du monde.;Lieu où se fait l’exposition annuelle des ouvrages de peinture, sculpture, gravure, etc., des artistes vivants.
630;chaleur;arulhce;_ _ _ _ _ _ _;7;ardeur;bouillonnement;fougue;véhémence;flamme;Qualité de ce qui est chaud, sensation produite par un corps chaud.;Température produite par l’action du soleil, du feu ou de toute autre cause.;(Physique) Énergie calorifique.
631;miss;sism;_ _ _ _;4;;;;;;Mademoiselle en Angleterre ou dans le monde anglo-saxon.;Lauréate d’un concours de beauté.;(Par extension) Fille un peu simplette.
632;hiver;ehirv;_ _ _ _ _;5;froidure;an;frimas;vieillesse;froid;L’une des quatre saisons de l’année. Dans l’hémisphère nord, l’hiver astronomique s’étend du 7 novembre au 7 février, le solstice d’hiver représentant le milieu de l’hiver. L’hiver météorologique comprend les mois les plus froids de l’année, soit les mois de décembre, janvier et février. L’hiver calendaire français, enfin, s’étend du 21 décembre (solstice d’hiver) au 20 mars (équinoxe de printemps). Dans l’hémisphère sud, ce découpage correspond à la saison d’été.;(Par extension) Le froid qu’il fait pendant cette saison.;(Figuré) (Littéraire) Nombre des années, en parlant d’une personne âgée et sur laquelle le poids des ans se fait sentir.
